2026-02-19 15:12:29,559 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:13:15,060 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:13:15,101 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:13:15,101 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:13:59,109 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:13:59,151 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:13:59,151 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:14:44,810 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:14:44,862 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:14:44,862 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:17:11,834 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:19:22,696 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:22:09,750 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:28:34,832 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:28:35,131 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:28:35,131 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:28:35,479 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:28:35,479 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:28:35,600 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:28:35,600 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:28:35,600 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:28:35,862 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:28:35,862 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:28:35,862 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:28:35,928 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:28:35,928 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:28:35,928 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:28:35,928 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:28:36,174 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:28:36,174 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:28:36,174 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:28:36,174 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:28:36,230 | INFO | app | 127.0.0.1 | http://localhost/inventory/1/batches/add | Batch 'B-TEST' added for Snack3: +25 units
2026-02-19 15:28:36,230 | INFO | app | 127.0.0.1 | http://localhost/inventory/1/batches/add | Batch 'B-TEST' added for Snack3: +25 units
2026-02-19 15:28:36,230 | INFO | app | 127.0.0.1 | http://localhost/inventory/1/batches/add | Batch 'B-TEST' added for Snack3: +25 units
2026-02-19 15:28:36,230 | INFO | app | 127.0.0.1 | http://localhost/inventory/1/batches/add | Batch 'B-TEST' added for Snack3: +25 units
2026-02-19 15:28:36,251 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:28:36,251 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:28:36,251 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:28:36,251 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:28:36,251 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:28:36,479 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:28:36,479 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:28:36,479 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:28:36,479 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:28:36,479 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
